boroct,boro_name,boro,tract2010,puma,nta
3020400,Brooklyn,3,020400,4013,BK30
3020600,Brooklyn,3,020600,4013,BK30
3020800,Brooklyn,3,020800,4013,BK30
3021000,Brooklyn,3,021000,4013,BK30
3021200,Brooklyn,3,021200,4013,BK30
3078000,Brooklyn,3,078000,4010,BK91
3078200,Brooklyn,3,078200,4010,BK91
3078400,Brooklyn,3,078400,4010,BK91
3081400,Brooklyn,3,081400,4010,BK91
3081600,Brooklyn,3,081600,4010,BK91
3083000,Brooklyn,3,083000,4010,BK91
3083200,Brooklyn,3,083200,4010,BK91
3083400,Brooklyn,3,083400,4010,BK91
3083600,Brooklyn,3,083600,4010,BK91
3083800,Brooklyn,3,083800,4010,BK91
3084000,Brooklyn,3,084000,4010,BK91
3085000,Brooklyn,3,085000,4010,BK91
3085400,Brooklyn,3,085400,4010,BK91
3085600,Brooklyn,3,085600,4010,BK91
3085800,Brooklyn,3,085800,4010,BK91
3086000,Brooklyn,3,086000,4010,BK91
3087000,Brooklyn,3,087000,4010,BK91
3087200,Brooklyn,3,087200,4010,BK91
3093200,Brooklyn,3,093200,4010,BK91
3107000,Brooklyn,3,107000,4008,BK82
3107800,Brooklyn,3,107800,4008,BK82
3109800,Brooklyn,3,109800,4008,BK82
3110400,Brooklyn,3,110400,4008,BK82
3110600,Brooklyn,3,110600,4008,BK82
3111000,Brooklyn,3,111000,4008,BK82
3111600,Brooklyn,3,111600,4008,BK82
3111800,Brooklyn,3,111800,4008,BK82
3112000,Brooklyn,3,112000,4008,BK82
3112400,Brooklyn,3,112400,4008,BK82
3115000,Brooklyn,3,115000,4008,BK82
3115200,Brooklyn,3,115200,4008,BK82
3116000,Brooklyn,3,116000,4008,BK82
3116200,Brooklyn,3,116200,4008,BK82
3116400,Brooklyn,3,116400,4008,BK82
3116600,Brooklyn,3,116600,4008,BK82
3116800,Brooklyn,3,116800,4008,BK82
3117000,Brooklyn,3,117000,4008,BK82
3119200,Brooklyn,3,119200,4008,BK82
3119400,Brooklyn,3,119400,4008,BK82
3119600,Brooklyn,3,119600,4008,BK82
3119800,Brooklyn,3,119800,4008,BK82
3120000,Brooklyn,3,120000,4008,BK82
3120800,Brooklyn,3,120800,4008,BK82
3121000,Brooklyn,3,121000,4008,BK82
3121400,Brooklyn,3,121400,4008,BK82
3122000,Brooklyn,3,122000,4008,BK82
3112200,Brooklyn,3,112200,4007,BK85
3112600,Brooklyn,3,112600,4007,BK85
3112800,Brooklyn,3,112800,4007,BK85
3113000,Brooklyn,3,113000,4007,BK85
3113200,Brooklyn,3,113200,4007,BK85
3113400,Brooklyn,3,113400,4007,BK85
3114400,Brooklyn,3,114400,4007,BK85
3115600,Brooklyn,3,115600,4007,BK85
3115800,Brooklyn,3,115800,4007,BK85
3044900,Brooklyn,3,044900,4001,BK90
3047700,Brooklyn,3,047700,4001,BK90
3048100,Brooklyn,3,048100,4001,BK90
3049100,Brooklyn,3,049100,4001,BK90
3049500,Brooklyn,3,049500,4001,BK90
3049700,Brooklyn,3,049700,4001,BK90
3050100,Brooklyn,3,050100,4001,BK90
3050300,Brooklyn,3,050300,4001,BK90
3050500,Brooklyn,3,050500,4001,BK90
3051100,Brooklyn,3,051100,4001,BK90
3079000,Brooklyn,3,079000,4010,BK95
3079200,Brooklyn,3,079200,4010,BK95
3079400,Brooklyn,3,079400,4010,BK95
3081800,Brooklyn,3,081800,4010,BK95
3082400,Brooklyn,3,082400,4010,BK95
3082600,Brooklyn,3,082600,4010,BK95
3082800,Brooklyn,3,082800,4010,BK95
3046000,Brooklyn,3,046000,4015,BK42
3046201,Brooklyn,3,046201,4015,BK42
3048000,Brooklyn,3,048000,4015,BK42
3048200,Brooklyn,3,048200,4015,BK42
3050600,Brooklyn,3,050600,4015,BK42
3050801,Brooklyn,3,050801,4015,BK42
3050803,Brooklyn,3,050803,4015,BK42
3050804,Brooklyn,3,050804,4015,BK42
3051001,Brooklyn,3,051001,4015,BK42
3051002,Brooklyn,3,051002,4015,BK42
3051200,Brooklyn,3,051200,4015,BK42
3051400,Brooklyn,3,051400,4015,BK42
3051601,Brooklyn,3,051601,4015,BK42
3051602,Brooklyn,3,051602,4015,BK42
3051800,Brooklyn,3,051800,4015,BK42
3052000,Brooklyn,3,052000,4015,BK42
3052600,Brooklyn,3,052600,4015,BK42
3052800,Brooklyn,3,052800,4015,BK42
3076400,Brooklyn,3,076400,4015,BK42
3076600,Brooklyn,3,076600,4015,BK42
3077000,Brooklyn,3,077000,4015,BK42
3077200,Brooklyn,3,077200,4015,BK42
3077400,Brooklyn,3,077400,4015,BK42
3078600,Brooklyn,3,078600,4015,BK42
3078800,Brooklyn,3,078800,4015,BK42
3152200,Brooklyn,3,152200,4015,BK42
3065000,Brooklyn,3,065000,4009,BK58
3067200,Brooklyn,3,067200,4009,BK58
3067400,Brooklyn,3,067400,4009,BK58
3067600,Brooklyn,3,067600,4009,BK58
3067800,Brooklyn,3,067800,4009,BK58
3068000,Brooklyn,3,068000,4009,BK58
3068200,Brooklyn,3,068200,4009,BK58
3068800,Brooklyn,3,068800,4009,BK58
3069000,Brooklyn,3,069000,4009,BK58
3069200,Brooklyn,3,069200,4009,BK58
3072000,Brooklyn,3,072000,4009,BK58
3072200,Brooklyn,3,072200,4009,BK58
3072400,Brooklyn,3,072400,4009,BK58
3072600,Brooklyn,3,072600,4009,BK58
3072800,Brooklyn,3,072800,4009,BK58
3073000,Brooklyn,3,073000,4009,BK58
3073200,Brooklyn,3,073200,4009,BK58
3073400,Brooklyn,3,073400,4009,BK58
3073600,Brooklyn,3,073600,4009,BK58
3073800,Brooklyn,3,073800,4009,BK58
3074000,Brooklyn,3,074000,4009,BK58
3074200,Brooklyn,3,074200,4009,BK58
3074400,Brooklyn,3,074400,4009,BK58
3074600,Brooklyn,3,074600,4009,BK58
3077600,Brooklyn,3,077600,4009,BK58
3094401,Brooklyn,3,094401,4009,BK58
3094402,Brooklyn,3,094402,4009,BK58
3002901,Brooklyn,3,002901,4004,BK68
3003100,Brooklyn,3,003100,4004,BK68
3003300,Brooklyn,3,003300,4004,BK68
3003500,Brooklyn,3,003500,4004,BK68
3017900,Brooklyn,3,017900,4004,BK68
3018100,Brooklyn,3,018100,4004,BK68
3018300,Brooklyn,3,018300,4004,BK68
3018501,Brooklyn,3,018501,4004,BK68
3018700,Brooklyn,3,018700,4004,BK68
3021100,Brooklyn,3,021100,4004,BK68
3063600,Brooklyn,3,063600,4009,BK45
3064000,Brooklyn,3,064000,4009,BK45
3064400,Brooklyn,3,064400,4009,BK45
3064600,Brooklyn,3,064600,4009,BK45
3064800,Brooklyn,3,064800,4009,BK45
3065200,Brooklyn,3,065200,4009,BK45
3065400,Brooklyn,3,065400,4009,BK45
3065600,Brooklyn,3,065600,4009,BK45
3065800,Brooklyn,3,065800,4009,BK45
3066000,Brooklyn,3,066000,4009,BK45
3066200,Brooklyn,3,066200,4009,BK45
3067000,Brooklyn,3,067000,4009,BK45
3068600,Brooklyn,3,068600,4009,BK45
3069601,Brooklyn,3,069601,4009,BK45
3069602,Brooklyn,3,069602,4009,BK45
3069800,Brooklyn,3,069800,4009,BK45
3070000,Brooklyn,3,070000,4009,BK45
3070201,Brooklyn,3,070201,4009,BK45
3070600,Brooklyn,3,070600,4009,BK45
3030600,Brooklyn,3,030600,4018,BK26
3030800,Brooklyn,3,030800,4018,BK26
3031400,Brooklyn,3,031400,4018,BK26
3037401,Brooklyn,3,037401,4018,BK26
3037402,Brooklyn,3,037402,4018,BK26
3038200,Brooklyn,3,038200,4018,BK26
3038600,Brooklyn,3,038600,4018,BK26
3039800,Brooklyn,3,039800,4018,BK26
3049900,Brooklyn,3,049900,4001,BK76
3056100,Brooklyn,3,056100,4001,BK76
3056300,Brooklyn,3,056300,4001,BK76
3056500,Brooklyn,3,056500,4001,BK76
3056900,Brooklyn,3,056900,4001,BK76
3057100,Brooklyn,3,057100,4001,BK76
3057300,Brooklyn,3,057300,4001,BK76
3057500,Brooklyn,3,057500,4001,BK76
3057900,Brooklyn,3,057900,4001,BK76
3058900,Brooklyn,3,058900,4001,BK76
3059100,Brooklyn,3,059100,4001,BK76
3059300,Brooklyn,3,059300,4001,BK76
3038800,Brooklyn,3,038800,4016,BK25
3039000,Brooklyn,3,039000,4016,BK25
3039200,Brooklyn,3,039200,4016,BK25
3039400,Brooklyn,3,039400,4016,BK25
3039600,Brooklyn,3,039600,4016,BK25
3041401,Brooklyn,3,041401,4016,BK25
3041402,Brooklyn,3,041402,4016,BK25
3041600,Brooklyn,3,041600,4016,BK25
3041800,Brooklyn,3,041800,4016,BK25
3042000,Brooklyn,3,042000,4016,BK25
3042200,Brooklyn,3,042200,4016,BK25
3055400,Brooklyn,3,055400,4016,BK25
3055600,Brooklyn,3,055600,4016,BK25
3058200,Brooklyn,3,058200,4016,BK25
3058400,Brooklyn,3,058400,4016,BK25
3058800,Brooklyn,3,058800,4016,BK25
3048400,Brooklyn,3,048400,4014,BK41
3048600,Brooklyn,3,048600,4014,BK41
3048800,Brooklyn,3,048800,4014,BK41
3049000,Brooklyn,3,049000,4014,BK41
3049200,Brooklyn,3,049200,4014,BK41
3049400,Brooklyn,3,049400,4014,BK41
3049600,Brooklyn,3,049600,4014,BK41
3049800,Brooklyn,3,049800,4014,BK41
3054800,Brooklyn,3,054800,4016,BK44
3055000,Brooklyn,3,055000,4016,BK44
3055200,Brooklyn,3,055200,4016,BK44
3055800,Brooklyn,3,055800,4016,BK44
3056000,Brooklyn,3,056000,4016,BK44
3056200,Brooklyn,3,056200,4016,BK44
3056400,Brooklyn,3,056400,4016,BK44
3056600,Brooklyn,3,056600,4016,BK44
3056800,Brooklyn,3,056800,4016,BK44
3057400,Brooklyn,3,057400,4016,BK44
3057600,Brooklyn,3,057600,4016,BK44
3057800,Brooklyn,3,057800,4016,BK44
3058000,Brooklyn,3,058000,4016,BK44
3063800,Brooklyn,3,063800,4016,BK44
3064200,Brooklyn,3,064200,4016,BK44
3045600,Brooklyn,3,045600,4015,BK43
3045800,Brooklyn,3,045800,4015,BK43
3053000,Brooklyn,3,053000,4015,BK43
3053200,Brooklyn,3,053200,4015,BK43
3053400,Brooklyn,3,053400,4015,BK43
3053800,Brooklyn,3,053800,4015,BK43
3054200,Brooklyn,3,054200,4015,BK43
3054400,Brooklyn,3,054400,4015,BK43
3054600,Brooklyn,3,054600,4015,BK43
3074800,Brooklyn,3,074800,4015,BK43
3075000,Brooklyn,3,075000,4015,BK43
3075200,Brooklyn,3,075200,4015,BK43
3075400,Brooklyn,3,075400,4015,BK43
3075600,Brooklyn,3,075600,4015,BK43
3075800,Brooklyn,3,075800,4015,BK43
3076000,Brooklyn,3,076000,4015,BK43
3076200,Brooklyn,3,076200,4015,BK43
3076800,Brooklyn,3,076800,4015,BK43
3051300,Brooklyn,3,051300,4001,BK73
3051500,Brooklyn,3,051500,4001,BK73
3051700,Brooklyn,3,051700,4001,BK73
3051900,Brooklyn,3,051900,4001,BK73
3052300,Brooklyn,3,052300,4001,BK73
3052500,Brooklyn,3,052500,4001,BK73
3052700,Brooklyn,3,052700,4001,BK73
3054700,Brooklyn,3,054700,4001,BK73
3054900,Brooklyn,3,054900,4001,BK73
3055100,Brooklyn,3,055100,4001,BK73
3055300,Brooklyn,3,055300,4001,BK73
3055500,Brooklyn,3,055500,4001,BK73
3055700,Brooklyn,3,055700,4001,BK73
3030100,Brooklyn,3,030100,4007,BK79
3030300,Brooklyn,3,030300,4007,BK79
3036100,Brooklyn,3,036100,4007,BK79
3036300,Brooklyn,3,036300,4007,BK79
3036501,Brooklyn,3,036501,4007,BK79
3036502,Brooklyn,3,036502,4007,BK79
3036700,Brooklyn,3,036700,4007,BK79
3036900,Brooklyn,3,036900,4007,BK79
3037100,Brooklyn,3,037100,4007,BK79
3037300,Brooklyn,3,037300,4007,BK79
3043800,Brooklyn,3,043800,4014,BK46
3044000,Brooklyn,3,044000,4014,BK46
3044200,Brooklyn,3,044200,4014,BK46
3044400,Brooklyn,3,044400,4014,BK46
3044800,Brooklyn,3,044800,4014,BK46
3045000,Brooklyn,3,045000,4014,BK46
3045200,Brooklyn,3,045200,4014,BK46
3045400,Brooklyn,3,045400,4014,BK46
3046202,Brooklyn,3,046202,4014,BK46
3011700,Brooklyn,3,011700,4005,BK37
3011900,Brooklyn,3,011900,4005,BK37
3012100,Brooklyn,3,012100,4005,BK37
3012901,Brooklyn,3,012901,4005,BK37
3012902,Brooklyn,3,012902,4005,BK37
3013100,Brooklyn,3,013100,4005,BK37
3013300,Brooklyn,3,013300,4005,BK37
3013500,Brooklyn,3,013500,4005,BK37
3013700,Brooklyn,3,013700,4005,BK37
3013900,Brooklyn,3,013900,4005,BK37
3014100,Brooklyn,3,014100,4005,BK37
3014300,Brooklyn,3,014300,4005,BK37
3014900,Brooklyn,3,014900,4005,BK37
3015100,Brooklyn,3,015100,4005,BK37
3015300,Brooklyn,3,015300,4005,BK37
3015500,Brooklyn,3,015500,4005,BK37
3015700,Brooklyn,3,015700,4005,BK37
3015900,Brooklyn,3,015900,4005,BK37
3016500,Brooklyn,3,016500,4005,BK37
3016700,Brooklyn,3,016700,4005,BK37
3015400,Brooklyn,3,015400,4013,BK99
3017500,Brooklyn,3,017500,4012,BK99
3017700,Brooklyn,3,017700,4005,BK99
3040700,Brooklyn,3,040700,4002,BK99
3054300,Brooklyn,3,054300,4004,BK99
3066600,Brooklyn,3,066600,4009,BK99
3070202,Brooklyn,3,070202,4009,BK99
3070203,Brooklyn,3,070203,4009,BK99
3085200,Brooklyn,3,085200,4010,BK99
3118000,Brooklyn,3,118000,4008,BK99
3990100,Brooklyn,3,990100,4018,BK99
3016100,Brooklyn,3,016100,4006,BK64
3016300,Brooklyn,3,016300,4006,BK64
3020300,Brooklyn,3,020300,4006,BK64
3020500,Brooklyn,3,020500,4006,BK64
3020700,Brooklyn,3,020700,4006,BK64
3021500,Brooklyn,3,021500,4006,BK64
3032700,Brooklyn,3,032700,4011,BK60
3032900,Brooklyn,3,032900,4011,BK60
3079601,Brooklyn,3,079601,4011,BK60
3079602,Brooklyn,3,079602,4011,BK60
3079801,Brooklyn,3,079801,4011,BK60
3079802,Brooklyn,3,079802,4011,BK60
3080000,Brooklyn,3,080000,4011,BK60
3080200,Brooklyn,3,080200,4011,BK60
3080400,Brooklyn,3,080400,4011,BK60
3080600,Brooklyn,3,080600,4011,BK60
3080800,Brooklyn,3,080800,4011,BK60
3081000,Brooklyn,3,081000,4011,BK60
3082000,Brooklyn,3,082000,4011,BK60
3082200,Brooklyn,3,082200,4011,BK60
3087401,Brooklyn,3,087401,4011,BK60
3087600,Brooklyn,3,087600,4011,BK60
3087800,Brooklyn,3,087800,4011,BK60
3088000,Brooklyn,3,088000,4011,BK60
3084600,Brooklyn,3,084600,4010,BK96
3084800,Brooklyn,3,084800,4010,BK96
3086200,Brooklyn,3,086200,4010,BK96
3086400,Brooklyn,3,086400,4010,BK96
3086600,Brooklyn,3,086600,4010,BK96
3086800,Brooklyn,3,086800,4010,BK96
3088200,Brooklyn,3,088200,4010,BK96
3088400,Brooklyn,3,088400,4010,BK96
3088600,Brooklyn,3,088600,4010,BK96
3088800,Brooklyn,3,088800,4010,BK96
3089000,Brooklyn,3,089000,4010,BK96
3092800,Brooklyn,3,092800,4010,BK96
3093000,Brooklyn,3,093000,4010,BK96
3093400,Brooklyn,3,093400,4010,BK96
3093600,Brooklyn,3,093600,4010,BK96
3093800,Brooklyn,3,093800,4010,BK96
3094600,Brooklyn,3,094600,4010,BK96
3032600,Brooklyn,3,032600,4018,BK21
3032800,Brooklyn,3,032800,4018,BK21
3033000,Brooklyn,3,033000,4018,BK21
3033600,Brooklyn,3,033600,4018,BK21
3034000,Brooklyn,3,034000,4018,BK21
3034200,Brooklyn,3,034200,4018,BK21
3034800,Brooklyn,3,034800,4018,BK21
3035200,Brooklyn,3,035200,4018,BK21
3057000,Brooklyn,3,057000,4016,BK17
3057200,Brooklyn,3,057200,4016,BK17
3058600,Brooklyn,3,058600,4016,BK17
3059000,Brooklyn,3,059000,4016,BK17
3059200,Brooklyn,3,059200,4016,BK17
3059401,Brooklyn,3,059401,4016,BK17
3059402,Brooklyn,3,059402,4016,BK17
3059600,Brooklyn,3,059600,4016,BK17
3059800,Brooklyn,3,059800,4016,BK17
3060000,Brooklyn,3,060000,4016,BK17
3060600,Brooklyn,3,060600,4016,BK17
3060800,Brooklyn,3,060800,4016,BK17
3061200,Brooklyn,3,061200,4016,BK17
3061600,Brooklyn,3,061600,4016,BK17
3062000,Brooklyn,3,062000,4016,BK17
3062200,Brooklyn,3,062200,4016,BK17
3062600,Brooklyn,3,062600,4016,BK17
3062800,Brooklyn,3,062800,4016,BK17
3063200,Brooklyn,3,063200,4016,BK17
3105801,Brooklyn,3,105801,4008,BK93
3105804,Brooklyn,3,105804,4008,BK93
3027300,Brooklyn,3,027300,4003,BK35
3027500,Brooklyn,3,027500,4003,BK35
3027700,Brooklyn,3,027700,4003,BK35
3027900,Brooklyn,3,027900,4003,BK35
3028100,Brooklyn,3,028100,4003,BK35
3028300,Brooklyn,3,028300,4003,BK35
3028502,Brooklyn,3,028502,4003,BK35
3028700,Brooklyn,3,028700,4003,BK35
3028900,Brooklyn,3,028900,4003,BK35
3029100,Brooklyn,3,029100,4003,BK35
3029300,Brooklyn,3,029300,4003,BK35
3029500,Brooklyn,3,029500,4003,BK35
3037500,Brooklyn,3,037500,4003,BK35
3037700,Brooklyn,3,037700,4003,BK35
3037900,Brooklyn,3,037900,4003,BK35
3038300,Brooklyn,3,038300,4003,BK35
3038500,Brooklyn,3,038500,4003,BK35
3038700,Brooklyn,3,038700,4003,BK35
3008600,Brooklyn,3,008600,4012,BK34
3008800,Brooklyn,3,008800,4012,BK34
3009000,Brooklyn,3,009000,4012,BK34
3009200,Brooklyn,3,009200,4012,BK34
3009400,Brooklyn,3,009400,4012,BK34
3009600,Brooklyn,3,009600,4012,BK34
3009800,Brooklyn,3,009800,4012,BK34
3010000,Brooklyn,3,010000,4012,BK34
3010200,Brooklyn,3,010200,4012,BK34
3010400,Brooklyn,3,010400,4012,BK34
3010600,Brooklyn,3,010600,4012,BK34
3010800,Brooklyn,3,010800,4012,BK34
3011000,Brooklyn,3,011000,4012,BK34
3011200,Brooklyn,3,011200,4012,BK34
3011800,Brooklyn,3,011800,4012,BK34
3012000,Brooklyn,3,012000,4012,BK34
3000200,Brooklyn,3,000200,4012,BK32
3001800,Brooklyn,3,001800,4012,BK32
3002000,Brooklyn,3,002000,4012,BK32
3002200,Brooklyn,3,002200,4012,BK32
3007200,Brooklyn,3,007200,4012,BK32
3007400,Brooklyn,3,007400,4012,BK32
3007600,Brooklyn,3,007600,4012,BK32
3007800,Brooklyn,3,007800,4012,BK32
3008000,Brooklyn,3,008000,4012,BK32
3008200,Brooklyn,3,008200,4012,BK32
3008400,Brooklyn,3,008400,4012,BK32
3010100,Brooklyn,3,010100,4012,BK32
3012200,Brooklyn,3,012200,4012,BK32
3014500,Brooklyn,3,014500,4012,BK32
3014700,Brooklyn,3,014700,4012,BK32
3035000,Brooklyn,3,035000,4018,BK23
3035400,Brooklyn,3,035400,4018,BK23
3035601,Brooklyn,3,035601,4018,BK23
3035602,Brooklyn,3,035602,4018,BK23
3050900,Brooklyn,3,050900,4001,BK72
3052900,Brooklyn,3,052900,4001,BK72
3053300,Brooklyn,3,053300,4001,BK72
3053500,Brooklyn,3,053500,4001,BK72
3053700,Brooklyn,3,053700,4001,BK72
3053900,Brooklyn,3,053900,4001,BK72
3054500,Brooklyn,3,054500,4001,BK72
3016900,Brooklyn,3,016900,4012,BK40
3017100,Brooklyn,3,017100,4012,BK40
3050000,Brooklyn,3,050000,4012,BK40
3050202,Brooklyn,3,050202,4012,BK40
3050400,Brooklyn,3,050400,4012,BK40
3150200,Brooklyn,3,150200,4012,BK40
1000700,Manhattan,1,000700,3810,MN25
1000900,Manhattan,1,000900,3810,MN25
1001300,Manhattan,1,001300,3810,MN25
1001501,Manhattan,1,001501,3810,MN25
1001502,Manhattan,1,001502,3810,MN25
1031703,Manhattan,1,031703,3810,MN25
1031704,Manhattan,1,031704,3810,MN25
1020600,Manhattan,1,020600,3803,MN03
1020800,Manhattan,1,020800,3803,MN03
1021200,Manhattan,1,021200,3803,MN03
1021400,Manhattan,1,021400,3803,MN03
1021500,Manhattan,1,021500,3803,MN03
1022102,Manhattan,1,022102,3803,MN03
1022400,Manhattan,1,022400,3803,MN03
1022600,Manhattan,1,022600,3803,MN03
1022800,Manhattan,1,022800,3803,MN03
1023000,Manhattan,1,023000,3803,MN03
1023200,Manhattan,1,023200,3803,MN03
1023400,Manhattan,1,023400,3803,MN03
1023502,Manhattan,1,023502,3803,MN03
1023600,Manhattan,1,023600,3803,MN03
1024302,Manhattan,1,024302,3803,MN03
1025900,Manhattan,1,025900,3803,MN03
1018600,Manhattan,1,018600,3803,MN11
1019000,Manhattan,1,019000,3803,MN11
1019702,Manhattan,1,019702,3803,MN11
1020000,Manhattan,1,020000,3803,MN11
1020102,Manhattan,1,020102,3803,MN11
1021600,Manhattan,1,021600,3803,MN11
1021800,Manhattan,1,021800,3803,MN11
1022000,Manhattan,1,022000,3803,MN11
1022200,Manhattan,1,022200,3803,MN11
1025700,Manhattan,1,025700,3803,MN11
1000800,Manhattan,1,000800,3809,MN27
1001600,Manhattan,1,001600,3809,MN27
1001800,Manhattan,1,001800,3809,MN27
1002500,Manhattan,1,002500,3809,MN27
1002700,Manhattan,1,002700,3809,MN27
1002900,Manhattan,1,002900,3809,MN27
1003001,Manhattan,1,003001,3809,MN27
1003601,Manhattan,1,003601,3809,MN27
1011500,Manhattan,1,011500,3807,MN15
1012100,Manhattan,1,012100,3807,MN15
1012700,Manhattan,1,012700,3807,MN15
1012900,Manhattan,1,012900,3807,MN15
1013300,Manhattan,1,013300,3807,MN15
1013500,Manhattan,1,013500,3807,MN15
1013900,Manhattan,1,013900,3807,MN15
1017800,Manhattan,1,017800,3804,MN34
1018000,Manhattan,1,018000,3804,MN34
1018200,Manhattan,1,018200,3804,MN34
1018400,Manhattan,1,018400,3804,MN34
1018800,Manhattan,1,018800,3804,MN34
1019200,Manhattan,1,019200,3804,MN34
1019400,Manhattan,1,019400,3804,MN34
1019600,Manhattan,1,019600,3804,MN34
1019800,Manhattan,1,019800,3804,MN34
1021000,Manhattan,1,021000,3804,MN34
1024200,Manhattan,1,024200,3804,MN34
1015602,Manhattan,1,015602,3804,MN33
1015802,Manhattan,1,015802,3804,MN33
1016002,Manhattan,1,016002,3804,MN33
1016200,Manhattan,1,016200,3804,MN33
1016400,Manhattan,1,016400,3804,MN33
1016600,Manhattan,1,016600,3804,MN33
1016800,Manhattan,1,016800,3804,MN33
1017000,Manhattan,1,017000,3804,MN33
1017200,Manhattan,1,017200,3804,MN33
1017401,Manhattan,1,017401,3804,MN33
1017402,Manhattan,1,017402,3804,MN33
1003002,Manhattan,1,003002,3809,MN22
1003200,Manhattan,1,003200,3809,MN22
1003400,Manhattan,1,003400,3809,MN22
1003602,Manhattan,1,003602,3809,MN22
1003800,Manhattan,1,003800,3809,MN22
1004000,Manhattan,1,004000,3809,MN22
1004200,Manhattan,1,004200,3809,MN22
1004800,Manhattan,1,004800,3808,MN21
1005000,Manhattan,1,005000,3808,MN21
1006400,Manhattan,1,006400,3808,MN21
1006800,Manhattan,1,006800,3808,MN21
1022500,Manhattan,1,022500,3802,MN04
1022700,Manhattan,1,022700,3802,MN04
1022900,Manhattan,1,022900,3802,MN04
1023100,Manhattan,1,023100,3802,MN04
1023300,Manhattan,1,023300,3802,MN04
1023501,Manhattan,1,023501,3802,MN04
1023700,Manhattan,1,023700,3802,MN04
1005200,Manhattan,1,005200,3807,MN13
1005400,Manhattan,1,005400,3807,MN13
1005600,Manhattan,1,005600,3807,MN13
1005800,Manhattan,1,005800,3807,MN13
1008100,Manhattan,1,008100,3807,MN13
1008300,Manhattan,1,008300,3807,MN13
1008700,Manhattan,1,008700,3807,MN13
1008900,Manhattan,1,008900,3807,MN13
1009100,Manhattan,1,009100,3807,MN13
1009300,Manhattan,1,009300,3807,MN13
1009700,Manhattan,1,009700,3807,MN13
1009900,Manhattan,1,009900,3807,MN13
1010300,Manhattan,1,010300,3807,MN13
1011100,Manhattan,1,011100,3807,MN13
1011700,Manhattan,1,011700,3807,MN13
1010602,Manhattan,1,010602,3805,MN31
1011000,Manhattan,1,011000,3805,MN31
1011600,Manhattan,1,011600,3805,MN31
1011800,Manhattan,1,011800,3805,MN31
1012400,Manhattan,1,012400,3805,MN31
1012600,Manhattan,1,012600,3805,MN31
1013200,Manhattan,1,013200,3805,MN31
1013400,Manhattan,1,013400,3805,MN31
1023801,Manhattan,1,023801,3805,MN31
1023802,Manhattan,1,023802,3805,MN31
1014500,Manhattan,1,014500,3806,MN14
1014700,Manhattan,1,014700,3806,MN14
1014900,Manhattan,1,014900,3806,MN14
1015100,Manhattan,1,015100,3806,MN14
1015300,Manhattan,1,015300,3806,MN14
1015500,Manhattan,1,015500,3806,MN14
1015700,Manhattan,1,015700,3806,MN14
1015900,Manhattan,1,015900,3806,MN14
1000201,Manhattan,1,000201,3809,MN28
1000202,Manhattan,1,000202,3809,MN28
1000600,Manhattan,1,000600,3809,MN28
1001001,Manhattan,1,001001,3809,MN28
1001002,Manhattan,1,001002,3809,MN28
1001200,Manhattan,1,001200,3809,MN28
1001401,Manhattan,1,001401,3809,MN28
1001402,Manhattan,1,001402,3809,MN28
1002000,Manhattan,1,002000,3809,MN28
1002201,Manhattan,1,002201,3809,MN28
1002202,Manhattan,1,002202,3809,MN28
1002400,Manhattan,1,002400,3809,MN28
1002601,Manhattan,1,002601,3809,MN28
1002602,Manhattan,1,002602,3809,MN28
1002800,Manhattan,1,002800,3809,MN28
1021303,Manhattan,1,021303,3802,MN06
1021703,Manhattan,1,021703,3802,MN06
1021900,Manhattan,1,021900,3802,MN06
1022301,Manhattan,1,022301,3802,MN06
1022302,Manhattan,1,022302,3802,MN06
1029100,Manhattan,1,029100,3801,MN01
1029300,Manhattan,1,029300,3801,MN01
1029500,Manhattan,1,029500,3801,MN01
1029900,Manhattan,1,029900,3801,MN01
1030300,Manhattan,1,030300,3801,MN01
1030700,Manhattan,1,030700,3801,MN01
1030900,Manhattan,1,030900,3801,MN01
1007400,Manhattan,1,007400,3807,MN17
1007600,Manhattan,1,007600,3807,MN17
1008400,Manhattan,1,008400,3807,MN17
1009400,Manhattan,1,009400,3807,MN17
1009500,Manhattan,1,009500,3807,MN17
1009600,Manhattan,1,009600,3807,MN17
1010100,Manhattan,1,010100,3807,MN17
1010200,Manhattan,1,010200,3807,MN17
1010400,Manhattan,1,010400,3807,MN17
1010900,Manhattan,1,010900,3807,MN17
1011201,Manhattan,1,011201,3807,MN17
1011202,Manhattan,1,011202,3807,MN17
1011300,Manhattan,1,011300,3807,MN17
1011900,Manhattan,1,011900,3807,MN17
1012500,Manhattan,1,012500,3807,MN17
1013100,Manhattan,1,013100,3807,MN17
1013700,Manhattan,1,013700,3807,MN17
1019300,Manhattan,1,019300,3802,MN09
1019500,Manhattan,1,019500,3802,MN09
1019701,Manhattan,1,019701,3802,MN09
1019900,Manhattan,1,019900,3802,MN09
1020101,Manhattan,1,020101,3802,MN09
1020300,Manhattan,1,020300,3802,MN09
1020500,Manhattan,1,020500,3802,MN09
1020701,Manhattan,1,020701,3802,MN09
1020901,Manhattan,1,020901,3802,MN09
1021100,Manhattan,1,021100,3802,MN09
1006200,Manhattan,1,006200,3808,MN20
1006600,Manhattan,1,006600,3808,MN20
1007000,Manhattan,1,007000,3808,MN20
1007200,Manhattan,1,007200,3808,MN20
1007800,Manhattan,1,007800,3808,MN20
